id,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AA,AA,AA,AA,AA,AA,AA,AA
828344000,-165.10,-165.826783,-169.369992,-169.8127236,-164.9279348,-164.7629661,-168.1921593,-172.3795024,-164.8002841,-164.6054766,-164.332409,-163.7205465,-165.2699331,-165.3275783,-164.8662463,-164.821207,-164.473986,-165.368465,-164.9205367,-165.1723962,-164.2976369,-165.7616048,-164.668585,-164.885421,-165.1879033,-164.79,-164.69,-165.33,-164.86,-164.74,-164.53,-165.45,-164.35
829342000,-165.37,-166.063216,-169.587336,-169.9708602,-165.1629913,-164.9673023,-168.3534103,-172.5774452,-165.0688576,-164.8190798,-164.5727732,-163.9467016,-165.520841,-165.5081305,-165.1200006,-165.0711678,-164.7083583,-165.5746063,-165.1445879,-165.4362905,-164.5871342,-165.9942561,-164.9056311,-165.1573968,-165.4300382,-165.06,-164.96,-165.57,-165.10,-164.97,-164.83,-165.69,-164.63
830340000,-165.65,-166.2906641,-169.7919693,-170.1740773,-165.398949,-165.2177388,-168.5169121,-172.7579267,-165.3702721,-165.0688792,-164.8031733,-164.1982937,-165.7609472,-165.7262994,-165.3796215,-165.303875,-164.9303779,-165.8051535,-165.3492646,-165.6771868,-164.8582907,-166.2217529,-165.1185527,-165.3814848,-165.6405235,-165.35,-165.21,-165.79,-165.37,-165.22,-165.05,-165.93,-164.90
831338000,-165.88,-166.5184466,-170.0075806,-170.3211794,-165.6622349,-165.4299522,-168.7037483,-172.9281298,-165.6597817,-165.2991087,-165.0516825,-164.4360666,-165.9647157,-165.9573018,-165.6208398,-165.5680019,-165.1755437,-166.0371536,-165.5738354,-165.979444,-165.1536318,-166.4905407,-165.3485091,-165.667165,-165.9140518,-165.66,-165.48,-166.03,-165.62,-165.49,-165.35,-166.17,-165.19
832336000,-166.15,-166.7421474,-170.1815868,-170.5416836,-165.869701,-165.6818654,-168.8224956,-173.1110431,-165.9406186,-165.5510306,-165.300087,-164.6741484,-166.218459,-166.1757129,-165.8549863,-165.7983987,-165.4008421,-166.2473593,-165.7715381,-166.2011573,-165.4351968,-166.6964042,-165.5865944,-165.8987109,-166.1437387,-165.92,-165.77,-166.26,-165.86,-165.74,-165.60,-166.41,-165.46
833334000,-166.42,-166.9966665,-170.3808351,-170.7489186,-166.1164972,-165.9167525,-168.9654923,-173.300107,-166.1881736,-165.7847292,-165.5297529,-164.9305996,-166.4568952,-166.3885552,-166.0762772,-166.0167692,-165.6452772,-166.4649483,-165.9930902,-166.4435106,-165.7150302,-166.9202509,-165.804246,-166.1687093,-166.4123442,-166.21,-166.04,-166.51,-166.10,-165.96,-165.88,-166.67,-165.72
834332000,-166.68,-167.2333908,-170.5610428,-170.9427537,-166.3689003,-166.1829372,-169.1173819,-173.4670547,-166.450197,-166.0232901,-165.7540925,-165.1907095,-166.6946684,-166.5826747,-166.3336057,-166.2489663,-165.8412684,-166.6850053,-166.1864684,-166.6851186,-165.9914548,-167.172836,-165.9963476,-166.4170442,-166.6593513,-166.49,-166.33,-166.75,-166.38,-166.21,-166.14,-166.91,-165.99
835330000,-166.97,-167.4915394,-170.7548055,-171.1260204,-166.6255479,-166.4246369,-169.2767758,-173.6326456,-166.6892916,-166.2716999,-166.0090558,-165.4138053,-166.9426839,-166.80755,-166.5685407,-166.483335,-166.0660928,-166.9215006,-166.3836186,-166.8936995,-166.3064836,-167.4024114,-166.2064529,-166.6906622,-166.8867311,-166.79,-166.59,-166.94,-166.60,-166.47,-166.39,-167.11,-166.28
836328000,-167.25,-167.7445233,-170.9463242,-171.3324095,-166.8269601,-166.7017399,-169.4217017,-173.791738,-166.9652844,-166.5049008,-166.2092135,-165.6724433,-167.1969415,-166.9721091,-166.7588681,-166.7104799,-166.2738325,-167.1141814,-166.6003861,-167.1411799,-166.5601439,-167.6400085,-166.4193066,-166.9671756,-167.1529436,-167.08,-166.85,-167.16,-166.82,-166.69,-166.63,-167.38,-166.53
837326000,-167.52,-168.0040324,-171.1578885,-171.5448516,-167.0876345,-166.9432624,-169.5832648,-173.9864605,-167.224322,-166.7573497,-166.4164324,-165.9175153,-167.4498598,-167.1982439,-166.9787381,-166.9530676,-166.5071944,-167.3534946,-166.7937071,-167.3824118,-166.8225595,-167.8379176,-166.6583424,-167.254338,-167.417114,-167.39,-167.15,-167.40,-167.08,-166.92,-166.90,-167.63,-166.79
838324000,-167.82,-168.263112,-171.3322696,-171.7485798,-167.3329011,-167.2227598,-169.7214987,-174.1343833,-167.4856075,-167.0200413,-166.6676333,-166.1384008,-167.7009531,-167.4072943,-167.2339427,-167.1733161,-166.7421673,-167.5777576,-167.0255624,-167.623034,-167.1162948,-168.033814,-166.8938098,-167.5141375,-167.6821012,-167.68,-167.42,-167.61,-167.29,-167.17,-167.17,-167.84,-167.05
839322000,-168.10,-168.5140384,-171.5280287,-171.9709092,-167.5862171,-167.4948391,-169.8928536,-174.2754644,-167.7308614,-167.2719887,-166.8927217,-166.3790638,-167.9382753,-167.6303811,-167.4752417,-167.4105011,-166.9583821,-167.8277103,-167.2176877,-167.8569439,-167.3786762,-168.2445824,-167.086837,-167.7922592,-167.9251694,-167.97,-167.69,-167.84,-167.51,-167.42,-167.41,-168.11,-167.30
840320000,-168.39,-168.8116301,-171.7041741,-172.1518539,-167.8448333,-167.7988899,-170.0560704,-174.4398737,-168.0308338,-167.5105856,-167.1235458,-166.6311983,-168.2042519,-167.8297734,-167.6767807,-167.6457819,-167.1780124,-168.015933,-167.4320593,-168.0945249,-167.6125002,-168.4576458,-167.338606,-168.0174647,-168.183161,-168.25,-167.97,-168.07,-167.74,-167.64,-167.67,-168.31,-167.60
841318000,-168.67,-169.0611375,-171.9017229,-172.3537301,-168.1071507,-168.0636765,-170.1684684,-174.5923139,-168.3049883,-167.7703623,-167.358619,-166.8847194,-168.4455126,-168.0727361,-167.956854,-167.8743295,-167.4012252,-168.2464147,-167.6559174,-168.3174796,-167.9063607,-168.6761383,-167.571569,-168.265788,-168.4672931,-168.56,-168.24,-168.31,-167.97,-167.88,-167.96,-168.53,-167.83
842316000,-168.95,-169.2783042,-172.110913,-172.5387379,-168.364511,-168.3433466,-170.3194397,-174.7694016,-168.5399786,-168.0411074,-167.5696022,-167.1077898,-168.713141,-168.2892919,-168.1828645,-168.1083438,-167.6331104,-168.4631401,-167.8674706,-168.5686415,-168.1562119,-168.8906879,-167.8098828,-168.5253723,-168.7238891,-168.85,-168.53,-168.56,-168.24,-168.13,-168.21,-168.74,-168.07
843314000,-169.26,-169.515283,-172.2886984,-172.7453052,-168.6177048,-168.6270701,-170.4611221,-174.9264332,-168.8374798,-168.2948623,-167.862029,-167.3557129,-168.933801,-168.4994097,-168.427704,-168.3735053,-167.8584685,-168.6605814,-168.0788814,-168.8004774,-168.4722056,-169.1237914,-168.0212964,-168.7875651,-169.0077236,-169.13,-168.79,-168.79,-168.46,-168.41,-168.46,-168.98,-168.31
844312000,-169.52,-169.8032127,-172.4583836,-172.9477043,-168.8883246,-168.9335226,-170.5944562,-175.0717552,-169.0865063,-168.5306199,-168.0735361,-167.6236651,-169.1804217,-168.7185792,-168.6800863,-168.5955538,-168.0738035,-168.9065326,-168.3002551,-169.0250119,-168.7088148,-169.3319327,-168.2635869,-169.0487972,-169.2716212,-169.47,-169.07,-169.01,-168.71,-168.64,-168.74,-169.21,-168.54
845310000,-169.81,-169.968408,-172.6186146,-173.1357544,-169.156908,-169.1711303,-170.7060865,-175.2173626,-169.3815045,-168.7761067,-168.305288,-167.8514327,-169.4620715,-168.9190487,-168.8982776,-168.8212815,-168.2809143,-169.0820063,-168.5239333,-169.2893037,-168.9781596,-169.5713235,-168.524946,-169.3134299,-169.5418123,-169.74,-169.33,-169.24,-168.95,-168.92,-169.01,-169.46,-168.76
846308000,-170.08,-170.2401536,-172.784341,-173.3484715,-169.4204984,-169.4988296,-170.8542883,-175.3769707,-169.6360964,-168.9797259,-168.5694828,-168.0834062,-169.7051868,-169.153072,-169.131569,-169.0965168,-168.5307647,-169.310825,-168.7428715,-169.5218693,-169.2463046,-169.8089314,-168.775829,-169.5348861,-169.800794,-170.04,-169.62,-169.50,-169.19,-169.16,-169.30,-169.61,-169.02
847306000,-170.38,-170.4807635,-172.9469137,-173.5051821,-169.6537318,-169.7527577,-170.9206982,-175.4803678,-169.9000647,-169.2113792,-168.7971247,-168.3301525,-169.9047915,-169.3597176,-169.3359667,-169.3312188,-168.7520335,-169.5367102,-168.9381168,-169.7503053,-169.4855357,-170.0454471,-169.0067074,-169.8080811,-170.0743269,-170.34,-169.87,-169.71,-169.46,-169.41,-169.55,-169.88,-169.23
848304000,-170.61,-170.7037046,-173.0971829,-173.712443,-169.8908916,-170.0408442,-171.0259167,-175.6299464,-170.1790101,-169.4489233,-169.0359634,-168.5697618,-170.1556759,-169.6237196,-169.5655279,-169.6251817,-168.9925917,-169.7800955,-169.1616649,-169.9801046,-169.7545491,-170.2780832,-169.2284647,-169.9959205,-170.3112132,-170.64,-170.14,-169.95,-169.70,-169.64,-169.85,-170.04,-169.47
849302000,-170.91,-170.923036,-173.2349255,-173.9311678,-170.1462242,-170.3132894,-171.1116634,-175.7655568,-170.4461187,-169.6632397,-169.2795457,-168.8159039,-170.3902481,-169.8359435,-169.8029116,-169.8143026,-169.1822965,-169.9978543,-169.3842727,-170.2246065,-170.0306041,-170.5237183,-169.491821,-170.2487482,-170.5791605,-170.94,-170.42,-170.22,-169.94,-169.92,-170.11,-170.25,-169.70
850300000,-171.17,-171.1637318,-173.399745,-174.1200815,-170.3553215,-170.5686618,-171.2122017,-175.899254,-170.7114114,-169.890878,-169.4955543,-169.0545737,-170.6067087,-170.0475115,-170.0207645,-170.0708879,-169.3986733,-170.2252803,-169.618853,-170.4657561,-170.2886098,-170.7380234,-169.7380501,-170.5340642,-170.8633263,-171.23,-170.67,-170.45,-170.20,-170.18,-170.37,-170.45,-169.95
851298000,-171.46,-171.4150263,-173.5193342,-174.3192556,-170.6025417,-170.822921,-171.3097431,-176.0422447,-170.9821503,-170.1366418,-169.7068932,-169.3063997,-170.8478609,-170.2921497,-170.2562748,-170.299624,-169.6153366,-170.4817261,-169.7959978,-170.7110523,-170.5421418,-170.9375888,-169.9744861,-170.7596058,-171.133875,-171.52,-170.95,-170.69,-170.44,-170.40,-170.65,-170.66,-170.14
852296000,-171.73,-171.6636241,-173.6618817,-174.5193861,-170.8443872,-171.0748529,-171.3912082,-176.1912395,-171.2708111,-170.3608399,-169.9244181,-169.5232348,-171.0724644,-170.5300337,-170.4858572,-170.5609962,-169.8147672,-170.7332982,-170.0911386,-170.9196224,-170.8008753,-171.1977687,-170.2634589,-171.0030477,-171.3785294,-171.80,-171.18,-170.94,-170.69,-170.66,-170.89,-170.86,-170.40
853294000,-172.02,-171.8354443,-173.7954297,-174.7428831,-171.0431128,-171.3503741,-171.4185957,-176.2727947,-171.5158914,-170.5903024,-170.1804529,-169.7754345,-171.3314894,-170.7679336,-170.711883,-170.7860412,-170.0569561,-170.9583064,-170.2932231,-171.1530056,-171.0724704,-171.4107562,-170.5255419,-171.2574132,-171.6610698,-172.13,-171.46,-171.20,-170.93,-170.91,-171.14,-171.06,-170.66
854292000,-172.27,-172.1177994,-173.9397289,-174.9491033,-171.2584734,-171.6465513,-171.5215047,-176.3939766,-171.7901276,-170.8547721,-170.419473,-170.0051046,-171.5361131,-171.0556299,-170.9847509,-171.0334445,-170.2764041,-171.1765248,-170.5222907,-171.3733971,-171.3321079,-171.6257573,-170.7861636,-171.4765295,-171.8864539,-172.39,-171.73,-171.44,-171.15,-171.16,-171.40,-171.29,-170.88
855290000,-172.54,-172.3216381,-174.0583713,-175.1798069,-171.4876388,-171.8800162,-171.6062561,-176.4578907,-172.0770123,-171.0971701,-170.6698527,-170.2580261,-171.7490954,-171.2955722,-171.2189716,-171.2693436,-170.4704227,-171.4566739,-170.7805039,-171.5939018,-171.6213251,-171.9044174,-171.0937977,-171.7206877,-172.1479256,-172.71,-172.01,-171.71,-171.39,-171.43,-171.63,-171.50,-171.11
856288000,-172.81,-172.5805684,-174.149032,-175.3761696,-171.7184202,-172.1695864,-171.6731765,-176.5133349,-172.3684857,-171.3098936,-170.8922615,-170.4978867,-171.9982411,-171.548702,-171.4823075,-171.5349068,-170.7252408,-171.6699373,-171.0455789,-171.8455311,-171.8881977,-172.13856,-171.3499962,-171.9497734,-172.3966794,-172.99,-172.28,-171.97,-171.66,-171.65,-171.91,-171.71,-171.36
857286000,-173.08,-172.8205905,-174.2674042,-175.6020671,-171.915547,-172.439165,-171.7635953,-176.5662344,-172.6409716,-171.5848871,-171.1618094,-170.7443809,-172.2376344,-171.7998135,-171.739844,-171.7709361,-170.9684989,-171.9414822,-171.2948494,-172.0655638,-172.1698406,-172.385898,-171.596362,-172.2031638,-172.6552296,-173.28,-172.54,-172.22,-171.89,-171.90,-172.18,-171.92,-171.59
858284000,-173.35,-173.0573657,-174.3439104,-175.7955988,-172.1611755,-172.7017674,-171.8613845,-176.6036018,-172.9373562,-171.8312401,-171.3849319,-170.9743455,-172.4887622,-172.0724165,-171.9978461,-172.0398623,-171.1850946,-172.1655633,-171.5416587,-172.3289005,-172.4572845,-172.6094687,-171.8715302,-172.4393978,-172.9042445,-173.57,-172.80,-172.50,-172.12,-172.15,-172.45,-172.13,-171.81
859282000,-173.59,-173.2952598,-174.4339309,-176.0087132,-172.3676316,-172.9428927,-171.9513566,-176.6318856,-173.1842364,-172.0947705,-171.6609357,-171.2153819,-172.7403145,-172.3262151,-172.2513567,-172.2883438,-171.4232407,-172.4247636,-171.7733547,-172.5482567,-172.7455516,-172.8688433,-172.1631915,-172.6911051,-173.1587086,-173.85,-173.04,-172.76,-172.39,-172.41,-172.73,-172.36,-172.04
860280000,-173.88,-173.5383142,-174.5155537,-176.2174307,-172.6329318,-173.2368652,-172.0193506,-176.6675863,-173.4732476,-172.3691738,-171.9179766,-171.4748418,-172.9980827,-172.5781332,-172.5162121,-172.5529467,-171.671083,-172.6707856,-172.030991,-172.8343847,-173.0308371,-173.135235,-172.4251254,-172.9244809,-173.4765598,-174.14,-173.33,-173.01,-172.63,-172.68,-172.98,-172.59,-172.30
861278000,-174.13,-173.7773639,-174.5951003,-176.4343233,-172.8461223,-173.5108588,-172.1367206,-176.7193502,-173.7607695,-172.6229243,-172.1507413,-171.7339157,-173.2555354,-172.8274516,-172.7526308,-172.7837613,-171.8983655,-172.9223381,-172.2376433,-173.0580124,-173.3003671,-173.3972493,-172.697348,-173.1791326,-173.7412754,-174.44,-173.56,-173.25,-172.88,-172.91,-173.25,-172.82,-172.51
862276000,-174.35,-174.055765,-174.6690892,-176.6306832,-173.0836228,-173.7949752,-172.2153834,-176.7243422,-174.0321316,-172.8353423,-172.4252683,-171.9683169,-173.4997021,-173.0644214,-172.9832019,-173.0371596,-172.1624046,-173.1995307,-172.5080135,-173.3270651,-173.6053439,-173.6401111,-172.9959657,-173.4243633,-174.0221887,-174.74,-173.84,-173.52,-173.14,-173.18,-173.51,-173.04,-172.77
863274000,-174.65,-174.2706259,-174.7562734,-176.8380901,-173.326291,-174.0749436,-172.3159578,-176.7250121,-174.3285924,-173.1219281,-172.6862032,-172.2222344,-173.756705,-173.3207153,-173.2740694,-173.2738778,-172.3949069,-173.4451834,-172.7595102,-173.569992,-173.8646038,-173.919656,-173.2661477,-173.6779537,-174.3012539,-175.01,-174.06,-173.75,-173.38,-173.45,-173.80,-173.26,-173.00
864272000,-174.87,-174.519741,-174.8244545,-177.0221472,-173.5651842,-174.3541838,-172.4149488,-176.7283999,-174.6114474,-173.3726241,-172.9552551,-172.4753872,-173.9948152,-173.5396788,-173.4929434,-173.5100519,-172.606508,-173.699951,-172.9782487,-173.840111,-174.1525794,-174.1621699,-173.5040195,-173.9190819,-174.587035,-175.30,-174.32,-173.99,-173.65,-173.70,-174.04,-173.52,-173.28
865270000,-175.12,-174.7518388,-174.9217998,-177.23061,-173.8233108,-174.6315829,-172.5213832,-176.7025198,-174.9084523,-173.6087862,-173.2062335,-172.736784,-174.2133147,-173.7756921,-173.7611622,-173.7217581,-172.8473496,-173.9355417,-173.2293655,-174.0960486,-174.415885,-174.4129991,-173.7775766,-174.1768546,-174.8799562,-175.57,-174.57,-174.24,-173.89,-173.97,-174.33,-173.75,-173.54
866268000,-175.36,-175.010838,-174.9939091,-177.4341283,-174.0469853,-174.9073962,-172.6215274,-176.6857447,-175.175331,-173.8440578,-173.4729714,-172.9958956,-174.4658916,-174.0082255,-174.0084652,-173.9744522,-173.0898118,-174.196797,-173.4808814,-174.3508904,-174.6846591,-174.6816965,-174.0310868,-174.4027791,-175.1509772,-175.84,-174.84,-174.47,-174.14,-174.19,-174.57,-173.99,-173.77
867266000,-175.62,-175.2496381,-175.066331,-177.6311146,-174.3068317,-175.1840046,-172.6990109,-176.6626838,-175.4458182,-174.0839932,-173.7196355,-173.2181964,-174.7007901,-174.2345421,-174.247296,-174.1903813,-173.2951449,-174.4264644,-173.7206365,-174.6039163,-174.9452815,-174.9263181,-174.2976753,-174.6480391,-175.4292175,-176.10,-175.08,-174.67,-174.35,-174.43,-174.84,-174.19,-174.02
868264000,-175.85,-175.5087064,-175.1310547,-177.8143393,-174.5539019,-175.4590359,-172.7875206,-176.618893,-175.7174852,-174.33054,-173.9427251,-173.4714265,-174.9594842,-174.4394313,-174.5056964,-174.4028839,-173.5399131,-174.6587332,-173.9849877,-174.8452581,-175.1926741,-175.1748392,-174.5371862,-174.8924826,-175.7284523,-176.39,-175.33,-174.91,-174.58,-174.66,-175.09,-174.41,-174.25
869262000,-176.12,-175.7295529,-175.1903925,-177.9888553,-174.8129399,-175.756118,-172.8760522,-176.5802645,-175.9877943,-174.5666814,-174.20901,-173.7284923,-175.1637802,-174.6821887,-174.7182417,-174.6177151,-173.7551976,-174.9034366,-174.2019207,-175.0831261,-175.4563349,-175.4099238,-174.7828565,-175.1298886,-176.0099726,-176.66,-175.57,-175.15,-174.81,-174.92,-175.35,-174.65,-174.50
870260000,-176.35,-175.9726867,-175.2667198,-178.1848242,-175.0537569,-176.0486086,-172.9621197,-176.539977,-176.2683755,-174.7994757,-174.4492915,-173.9760092,-175.421381,-174.908902,-174.9895614,-174.8239845,-173.9867538,-175.1224887,-174.4463187,-175.3280658,-175.713472,-175.6738633,-175.0353044,-175.3576846,-176.2807478,-176.93,-175.82,-175.37,-175.03,-175.15,-175.60,-174.87,-174.74
871258000,-176.58,-176.220003,-175.3388532,-178.3536917,-175.2921332,-176.3155829,-173.0616314,-176.4771398,-176.496971,-175.0255054,-174.6905498,-174.2032928,-175.6511276,-175.0907408,-175.2018405,-175.0199489,-174.1908357,-175.33481,-174.6924624,-175.5713676,-175.9192925,-175.9209033,-175.2749395,-175.583785,-176.5556549,-177.19,-176.10,-175.60,-175.26,-175.40,-175.82,-175.09,-174.97
872256000,-176.84,-176.4721562,-175.4005847,-178.5114113,-175.512997,-176.6110119,-173.1596599,-176.380434,-176.7804338,-175.2353681,-174.9169782,-174.4448298,-175.8710857,-175.2975562,-175.4209578,-175.2284725,-174.4100775,-175.5695102,-174.9328023,-175.8208331,-176.1814961,-176.1763951,-175.5144415,-175.8326451,-176.8310394,-177.45,-176.33,-175.83,-175.46,-175.65,-176.07,-175.32,-175.21
873254000,-177.05,-176.7155214,-175.4772589,-178.6944116,-175.770291,-176.8670569,-173.2412169,-176.3123499,-177.0367173,-175.4229851,-175.1312775,-174.6744285,-176.075852,-175.5088282,-175.6632206,-175.4114527,-174.6405406,-175.7914967,-175.1614248,-176.0289554,-176.4050842,-176.4317278,-175.7679733,-176.0342011,-177.1051458,-177.72,-176.58,-176.06,-175.69,-175.90,-176.32,-175.52,-175.43
874252000,-177.30,-176.9626679,-175.5204953,-178.8642186,-176.0032844,-177.1245666,-173.3715694,-176.1807583,-177.2880816,-175.6381307,-175.3513321,-174.8931471,-176.3072252,-175.7035995,-175.8636932,-175.6178032,-174.8374466,-175.9952618,-175.3821984,-176.2708382,-176.6696069,-176.6806948,-176.0055995,-176.2812451,-177.3745874,-177.98,-176.82,-176.28,-175.87,-176.15,-176.57,-175.74,-175.69
875250000,-177.51,-177.2125857,-175.6141833,-179.0326943,-176.2336978,-177.375226,-173.4855359,-176.0822911,-177.5314254,-175.8264602,-175.5668957,-175.1196769,-176.5159437,-175.8952769,-176.0902909,-175.8078936,-175.0602872,-176.2155307,-175.5924575,-176.4905101,-176.8913879,-176.9305066,-176.2432465,-176.5028342,-177.6543636,-178.21,-177.05,-176.52,-176.10,-176.41,-176.79,-175.98,-175.91
876248000,-177.75,-177.4392612,-175.6935169,-179.198615,-176.4436051,-177.6132588,-173.6243366,-175.9611679,-177.7741248,-175.9907926,-175.7637417,-175.3515182,-176.7034111,-176.1196819,-176.3070728,-175.9947613,-175.2693016,-176.4176618,-175.8158108,-176.7080144,-177.1258289,-177.1779138,-176.4516228,-176.7141137,-177.9086556,-178.46,-177.29,-176.74,-176.28,-176.64,-177.06,-176.16,-176.16
877246000,-177.96,-177.6949841,-175.7542514,-179.3748387,-176.6685923,-177.8378579,-173.7428186,-175.8773617,-177.9874861,-176.1647634,-175.9525829,-175.5791781,-176.8984967,-176.2971746,-176.5026058,-176.1565497,-175.4686619,-176.6298771,-176.0357656,-176.9130674,-177.3536577,-177.4302632,-176.6779609,-176.9319474,-178.1705741,-178.69,-177.52,-176.97,-176.48,-176.90,-177.28,-176.39,-176.36
878244000,-178.16,-177.9464233,-175.8213692,-179.5639736,-176.8675648,-178.0326365,-173.8689546,-175.7726627,-178.2390611,-176.3385461,-176.1367005,-175.8077197,-177.0868844,-176.4883023,-176.699799,-176.3488928,-175.6607658,-176.8467106,-176.2429322,-177.1048091,-177.5979266,-177.6863539,-176.8592383,-177.1634479,-178.4266997,-178.90,-177.75,-177.20,-176.66,-177.16,-177.51,-176.58,-176.59
879242000,-178.37,-178.1855206,-175.9269134,-179.7181002,-177.0727328,-178.2223071,-174.0157507,-175.679462,-178.4609156,-176.4786608,-176.3094949,-176.0208869,-177.2746799,-176.673099,-176.9094537,-176.5334431,-175.8657507,-177.0650471,-176.4616069,-177.3214617,-177.8308666,-177.9237553,-177.071511,-177.3695054,-178.6811491,-179.12,-177.96,-177.42,-176.85,-177.40,-177.73,-176.79,-176.82
880240000,-178.54,-178.4045097,-176.0043875,-179.8634909,-177.2234126,-178.4010335,-174.1595256,-175.6008352,-178.6391157,-176.6144796,-176.4560224,-176.2568757,-177.4326924,-176.8520214,-177.0925742,-176.7018488,-176.0697981,-177.2571135,-176.6439448,-177.5127699,-178.0506191,-178.1692828,-177.2587085,-177.600352,-178.9068959,-179.32,-178.19,-177.64,-177.04,-177.65,-177.94,-177.00,-177.06
881238000,-178.70,-178.6243606,-176.0993252,-179.9988197,-177.4165968,-178.5715298,-174.3155128,-175.511645,-178.8475895,-176.7678968,-176.5847135,-176.4374766,-177.5990789,-177.0015166,-177.2620738,-176.881563,-176.2642233,-177.4576787,-176.8586362,-177.7058428,-178.2792553,-178.4308405,-177.4413854,-177.8048086,-179.1458775,-179.55,-178.39,-177.85,-177.20,-177.89,-178.17,-177.18,-177.28
882236000,-178.90,-178.8302516,-176.1776087,179.8728411,-177.5688209,-178.720826,-174.4506809,-175.3981469,-179.010545,-176.8910249,-176.7334754,-176.6663694,-177.7644294,-177.1792896,-177.4418305,-177.0533656,-176.4361505,-177.6515977,-177.0625289,-177.8834826,-178.5138731,-178.6600763,-177.6102018,-178.0233171,-179.3473456,-179.74,-178.58,-178.04,-177.39,-178.12,-178.37,-177.35,-177.51
883234000,-179.05,-179.0362797,-176.3087845,179.7675844,-177.7142256,-178.8702688,-174.5845571,-175.335047,-179.2151392,-177.0183057,-176.8541385,-176.8761613,-177.9263328,-177.3455859,-177.5910136,-177.2002528,-176.6253195,-177.8227245,-177.2555429,-178.0549099,-178.7316452,-178.9105937,-177.763267,-178.2198955,-179.5598551,-179.91,-178.77,-178.24,-177.55,-178.35,-178.58,-177.53,-177.74
884232000,-179.21,-179.2718184,-176.3676587,179.6692708,-177.8558888,-179.007706,-174.744437,-175.2533889,-179.3874807,-177.1174258,-176.9763298,-177.0624799,-178.0685938,-177.5193781,-177.7946161,-177.378573,-176.8235028,-177.9871932,-177.4735426,-178.2060784,-178.9503407,-179.1634172,-177.9163229,-178.4589846,-179.7407289,179.89,-178.97,-178.43,-177.72,-178.58,-178.75,-177.74,-177.95
885230000,-179.34,-179.4765868,-176.4778845,179.5834572,-177.9682782,-179.1274675,-174.8792062,-175.1722047,-179.5548447,-177.2107506,-177.0660726,-177.2332361,-178.2244911,-177.6780802,-177.965101,-177.5545374,-177.0135727,-178.137614,-177.6598039,-178.360665,-179.1758012,-179.412356,-178.067383,-178.6258438,-179.9139602,179.72,-179.15,-178.65,-177.89,-178.79,-178.91,-177.91,-178.16
886228000,-179.46,-179.6532711,-176.5823864,179.4852907,-178.1178038,-179.2342389,-175.014997,-175.1352536,-179.7332087,-177.3215997,-177.1950119,-177.4478196,-178.3555352,-177.8157852,-178.1048559,-177.7034328,-177.2154065,-178.2666724,-177.853098,-178.4918026,-179.3699195,-179.6519257,-178.19292,-178.8417064,179.9099138,179.55,-179.31,-178.82,-178.05,-178.99,-179.09,-178.06,-178.37
887226000,-179.57,-179.8317778,-176.6945747,179.3934963,-178.2222266,-179.3441245,-175.1380583,-175.0759013,-179.8687084,-177.4359557,-177.3015311,-177.6310243,-178.5142414,-177.957728,-178.233092,-177.852351,-177.3680529,-178.3924359,-178.0274378,-178.627286,-179.578667,-179.8748,-178.3309044,-179.0072298,179.7698083,179.41,-179.46,-179.02,-178.19,-179.18,-179.22,-178.21,-178.56
888224000,-179.66,-179.9878383,-176.7878657,179.3484861,-178.3319293,-179.4390432,-175.2771066,-175.059575,179.9912478,-177.518516,-177.3804855,-177.8011471,-178.6409655,-178.0908203,-178.3916417,-178.0135012,-177.5543755,-178.4801011,-178.1854823,-178.7700517,-179.7823758,179.8948412,-178.4376993,-179.2113752,179.610464,179.30,-179.63,-179.15,-178.34,-179.36,-179.42,-178.37,-178.77
889222000,-179.74,179.8664015,-176.885251,179.3170142,-178.4528511,-179.5275639,-175.4055418,-175.0589989,179.8676648,-177.5880319,-177.5097413,-178.0124382,-178.7684629,-178.2130374,-178.4879752,-178.1852302,-177.7367409,-178.5641622,-178.3472487,-178.8748227,-179.9665812,179.7061411,-178.5256424,-179.3764792,179.4847659,179.15,-179.76,-179.33,-178.47,-179.54,-179.55,-178.50,-178.92
890220000,-179.82,179.7002658,-176.9830185,179.3131751,-178.5011978,-179.6188606,-175.4837675,-175.0313518,179.7721984,-177.6892413,-177.5684344,-178.1746079,-178.8909925,-178.3392099,-178.6313137,-178.2984648,-177.8557365,-178.6724195,-178.5264821,-178.9695318,179.8595761,179.4986826,-178.6070698,-179.5007426,179.3346772,179.08,-179.86,-179.46,-178.64,-179.69,-179.68,-178.63,-179.14
891218000,-179.89,179.5352639,-177.0214227,179.2675193,-178.5772617,-179.7199917,-175.6435094,-175.0199429,179.6639726,-177.7673888,-177.6692596,-178.3484065,-179.0208664,-178.4404552,-178.7319482,-178.4658986,-178.008033,-178.7194594,-178.6906246,-179.092597,179.6596277,179.2802998,-178.7034435,-179.6762151,179.2064819,179.00,-179.95,-179.62,-178.75,-179.84,-179.79,-178.77,-179.25
892216000,-179.93,179.45635,-177.1486041,179.2769286,-178.6625705,-179.7809238,-175.7731057,-175.0470136,179.5887842,-177.8444645,-177.7216531,-178.5136306,-179.1303015,-178.5516912,-178.8559292,-178.5848685,-178.1612929,-178.7761586,-178.8390981,-179.1817758,179.5071296,179.0964116,-178.7801827,-179.7720084,179.0877722,178.93,179.93,-179.71,-178.85,-179.98,-179.89,-178.88,-179.38
