id,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AA,AA,AA,AA,AA,AA,AA,AA
69.86,-142.12,-139.20,-137.78,-146.22,-141.94,-138.82,-130.12,-131.88,-170.4025169,-178.1577189,-175.4106533,-177.590575,-168.9141743,-177.5155303,-178.5372381,-170.9254796,-176.1361057,177.9827528,-171.819402,-170.8740901,-160.4634294,-178.5244314,178.2574675,-179.3607099,-167.5354071,-172.50,-172.37,-170.21,-179.43,-175.81,-171.23,-161.28,-163.63
70.86,-151.67,-149.95,-148.08,-156.84,-152.91,-149.28,-139.98,-142.01,177.9473355,169.6260553,173.0684628,170.2779004,179.529668,170.0687202,169.1120473,177.1090661,171.3974213,165.9093189,176.5448072,176.9954519,-171.7507742,169.4196786,166.5928048,168.6691175,-178.7031375,176.32,176.10,178.30,168.97,172.45,177.39,-172.51,-174.90
71.86,-161.80,-161.03,-158.96,-167.99,-164.22,-160.11,-150.40,-152.62,166.0935864,157.3672017,161.4484157,158.0844553,167.7652861,157.5951374,156.7569121,164.935266,158.8120665,153.8198233,164.6957443,164.6840602,176.6348925,157.3347683,154.9205708,156.6107166,169.9846683,164.75,164.42,166.68,157.45,160.63,165.90,175.94,173.60
72.86,-172.50,-172.37,-170.21,-179.43,-175.81,-171.23,-161.28,-163.63,154.1761465,145.2073951,149.9031848,145.9813012,155.8953684,145.1952351,144.5075839,152.7192346,146.3048317,141.8582613,152.7683759,152.346065,164.7647543,145.3857645,143.3251783,144.6302913,158.5928764,152.93,152.74,154.92,146.00,148.80,154.30,164.09,161.88
73.86,176.32,176.10,178.30,168.97,172.45,177.39,-172.51,-174.90,142.490703,133.3404468,138.5922123,134.1321882,144.1087363,133.0827118,132.6073677,140.6330052,134.0940744,130.2161831,141.0176746,140.1792077,152.80823,133.7803481,131.9872346,132.892212,147.2805369,141.06,141.20,143.20,134.73,137.12,142.76,152.06,150.10
74.85,164.75,164.42,166.68,157.45,160.63,165.90,175.94,173.60,131.1083845,121.9032152,127.6107826,122.7641609,132.6050791,121.4744998,121.2663089,128.9409872,122.3448173,119.0778503,129.6352108,128.4027733,140.996679,122.6336124,121.0730507,121.5933426,136.174991,129.34,129.97,131.71,123.74,125.81,131.46,140.12,138.43
75.85,152.93,152.74,154.92,146.00,148.80,154.30,164.09,161.88,120.1061732,111.0965699,117.0690225,111.946514,121.4979469,110.4804857,110.5447002,117.7284077,111.2449793,108.5472475,118.692998,117.1567458,129.4573894,112.0591158,110.6425297,110.8611148,125.4098307,117.93,119.16,120.62,113.23,115.01,120.57,128.49,127.14
76.85,141.06,141.20,143.20,134.73,137.12,142.76,152.06,150.10,109.6279488,100.963328,107.0749741,101.760364,110.9095635,100.2031347,100.4833799,107.095757,100.8376953,98.66311116,108.2560115,106.5333354,118.3630044,102.1292365,100.8270898,100.739769,115.0783467,106.96,108.90,110.10,103.29,104.76,110.17,117.36,116.29
77.85,129.34,129.97,131.71,123.74,125.81,131.46,140.12,138.43,99.68301778,91.46787722,97.65843286,92.2041843,100.8676852,90.58312023,91.04660378,97.15368348,91.13381915,89.47871028,98.40336013,96.57547574,107.7923774,92.88995676,91.6568337,91.2895247,105.3074058,96.53,99.20,100.12,93.89,95.14,100.32,106.73,105.98
78.85,117.93,119.16,120.62,113.23,115.01,120.57,128.49,127.14,90.42834109,82.71448444,88.93429739,83.37898909,91.50446059,81.73571682,82.36573369,87.9463901,82.18440576,80.99477251,89.26036365,87.33255508,97.91152485,84.29909203,83.16057877,82.57910864,96.08933138,86.74,90.14,90.82,85.25,86.21,91.11,96.78,96.25
79.84,106.96,108.90,110.10,103.29,104.76,110.17,117.36,116.29,81.90866188,74.63890777,80.99431799,75.31525062,82.8509883,73.67516262,74.21377609,79.50747931,74.02821478,73.24464876,80.74516721,78.83576169,88.7763524,76.26092189,75.23582381,74.55737839,87.4433839,77.70,81.70,82.17,77.25,77.92,82.54,87.51,87.25
80.84,96.53,99.20,100.12,93.89,95.14,100.32,106.73,105.98,74.0902401,67.25316968,73.73730913,67.94194934,74.92421656,66.33197794,66.86543182,71.80740132,66.61264622,66.15668065,72.92965643,71.10936221,80.33356695,68.90202922,67.98404626,67.18641988,79.40013999,69.39,73.98,74.24,69.95,70.39,74.68,79.02,78.97
81.84,86.74,90.14,90.82,85.25,86.21,91.11,96.78,96.25,66.89425917,60.42991868,67.13740544,61.1968914,67.60598988,59.61833803,60.18593142,64.70565314,59.78299866,59.6272116,65.72766056,64.03265737,72.52008132,62.16676754,61.28184381,60.40897629,71.95433721,61.73,66.91,67.01,63.27,63.54,67.50,71.32,71.48
82.84,77.70,81.70,82.17,77.25,77.92,82.54,87.51,87.25,60.40115485,54.23770433,61.19303485,54.96893905,60.88147115,53.43028761,54.0188281,58.24632954,53.56340634,53.73535173,59.18162701,57.49735357,65.31261111,56.00169527,55.13773393,54.18712819,65.03245727,54.70,60.44,60.49,57.25,57.27,60.93,64.29,64.78
83.84,69.39,73.98,74.24,69.95,70.39,74.68,79.02,78.97,54.4502475,48.67286675,55.59831518,49.32329095,54.77256441,47.76299551,48.32734277,52.32039111,47.84685336,48.30296861,53.20527251,51.51255202,58.67018825,50.43611573,49.58375713,48.44720093,58.65891722,48.08,54.39,54.57,51.64,51.49,54.89,57.81,58.58
84.83,61.73,66.91,67.01,63.27,63.54,67.50,71.32,71.48,48.74273274,43.58224507,50.41258768,44.24984497,49.29176124,42.59089262,43.12218304,46.98572258,42.57366807,43.21090704,47.60539842,46.08441478,52.65108324,45.2141169,44.43425125,43.20522435,52.69491834,42.03,48.84,48.75,46.26,46.07,49.24,51.57,52.56
85.83,54.70,60.44,60.49,57.25,57.27,60.93,64.29,64.78,43.99162809,39.3560987,46.06868669,39.70362798,44.32229274,38.07205742,38.89673861,42.31257256,37.99274537,38.80679189,42.72610437,41.51761699,47.50116832,40.67284132,40.03697861,38.84479934,47.66840912,36.64,43.99,43.64,41.51,41.46,44.27,46.12,47.26
86.83,48.08,54.39,54.57,51.64,51.49,54.89,57.81,58.58,39.73204611,35.23875535,41.88902511,35.67624219,39.7805102,34.08668191,35.31263484,38.02131752,33.9483847,34.84498318,38.39716892,37.31383012,42.73490995,36.68650363,36.21387109,34.93053466,43.23505449,31.40,39.51,39.17,37.34,37.31,39.87,41.30,42.52
87.83,42.03,48.84,48.75,46.26,46.07,49.24,51.57,52.56,35.8191407,31.50617046,38.11228201,31.91333202,35.48794524,30.32109546,32.27270021,33.98603167,30.31929551,31.39953475,34.62734423,33.37589078,38.22292202,33.05568157,32.46607729,31.25422871,39.02373558,26.82,35.54,35.10,33.50,33.35,35.66,36.84,38.21
88.83,36.64,43.99,43.64,41.51,41.46,44.27,46.12,47.26,31.91822973,27.4107939,34.29527727,28.56316478,31.6256667,27.19294666,28.89339532,30.44564155,27.07710183,28.31878976,31.31382904,29.71380247,34.18362699,29.63685326,29.06383586,27.90810606,35.06619856,22.37,31.70,31.29,29.81,29.66,31.85,32.90,34.27
89.82,31.40,39.51,39.17,37.34,37.31,39.87,41.30,42.52,28.13967627,23.78215124,30.57613757,25.2969314,28.39452314,24.56630793,25.45320765,27.11277866,23.82321397,25.25191957,27.89214962,26.3731964,30.5189621,26.37997696,25.80180096,24.68896619,31.22462349,18.28,28.24,27.50,26.31,26.14,28.31,29.21,30.56
90.82,26.82,35.54,35.10,33.50,33.35,35.66,36.84,38.21,24.39863084,20.31258725,26.84864911,22.11408928,24.81433904,21.46233738,21.79078153,23.64379987,20.5754811,21.97052698,24.38244568,23.07149551,26.73098829,23.01391631,22.43588974,21.34035765,27.43738182,14.27,24.80,23.80,22.95,22.69,24.84,25.56,26.84
91.82,22.37,31.70,31.29,29.81,29.66,31.85,32.90,34.27,20.89948587,16.93828194,23.21830382,18.68420699,21.25002365,18.15392049,18.29536871,20.21339908,17.37628847,18.70888826,20.96519289,19.66075701,22.96552714,19.66087652,19.06901844,18.00462836,23.76955559,10.51,21.41,20.51,19.64,19.37,21.38,21.96,23.24
92.82,18.28,28.24,27.50,26.31,26.14,28.31,29.21,30.56,17.54739366,13.72303677,19.79168827,15.34711509,17.80354375,14.84958808,14.72846106,16.78342317,14.2006132,15.49549851,17.63568956,16.25661518,19.32246418,16.4662851,15.92424861,14.83379177,20.30731377,6.95,18.07,17.12,16.38,16.20,18.03,18.48,19.72
93.82,14.27,24.80,23.80,22.95,22.69,24.84,25.56,26.84,14.37517168,11.1282926,16.79603313,12.13962201,14.45948108,11.61886781,11.52061529,13.56616882,11.19559726,12.37888999,14.39397439,13.03302042,15.85043598,13.46969736,12.82663134,11.67836909,17.01564457,3.69,14.92,14.20,13.50,13.36,14.97,15.17,16.48
94.81,10.51,21.41,20.51,19.64,19.37,21.38,21.96,23.24,11.52238744,8.103053066,13.65882833,9.56514015,11.6657419,9.07876861,8.606299339,10.86089865,8.70092321,9.802344062,11.63780144,10.37084705,12.9978436,10.92739866,10.40691794,9.363792094,14.18161159,0.55,12.24,11.18,10.59,10.60,12.07,12.20,13.52
95.81,6.95,18.07,17.12,16.38,16.20,18.03,18.48,19.72,8.576632555,5.33488871,11.06508603,6.573791207,8.639653672,6.070840672,5.789458201,7.900503106,5.907158233,6.840972435,8.614053296,7.328228448,9.855880434,8.196675346,7.460431019,6.316249584,11.04351056,-2.29,9.15,8.15,7.66,7.77,9.07,8.98,10.31
96.81,3.69,14.92,14.20,13.50,13.36,14.97,15.17,16.48,5.957119904,3.26511669,9.013246868,4.097199125,6.047415063,3.549893444,3.402811043,5.298846325,3.467415445,4.281768462,5.860442747,4.791808317,7.168690851,5.709548496,4.851216555,3.719091634,8.352015256,-4.93,6.44,5.47,5.07,5.27,6.42,6.17,7.57
97.81,0.55,12.24,11.18,10.59,10.60,12.07,12.20,13.52,3.907242576,1.671150663,7.357807472,1.400882063,3.192332345,0.717542613,0.949937617,2.436538932,0.930067399,1.524677876,3.101173053,2.030946273,4.246532536,3.206158467,2.107872351,0.963899447,5.552135176,-7.41,3.62,2.76,2.33,2.68,3.56,3.23,4.63
98.81,-2.29,9.15,8.15,7.66,7.77,9.07,8.98,10.31,2.361945054,0.876135086,5.802197433,-1.073669963,0.551297715,-1.87063587,0.205653779,-0.118687746,-1.338700137,-1.009451033,0.644789182,-0.386135787,1.551299899,1.099906508,-0.466110759,-1.638985419,2.975271738,-9.53,1.21,0.15,-0.22,0.14,0.81,0.47,1.83
99.80,-4.93,6.44,5.47,5.07,5.27,6.42,6.17,7.57,0.474208813,-0.379235425,4.252184296,-2.737776162,-1.298374091,-3.307062222,1.093365101,-1.679816908,-2.709854117,-2.53200341,-1.215356726,-1.73232456,-0.454584557,-0.504396227,-2.442505523,-3.268404935,1.640319667,-11.41,-0.23,-1.83,-2.27,-1.88,-1.27,-1.68,0.07
100.80,-7.41,3.62,2.76,2.33,2.68,3.56,3.23,4.63,-0.90744924,-0.935673061,3.204004274,-3.545172463,-2.554981592,-3.612973635,1.593169906,-2.276242538,-3.277447788,-3.198619537,-2.582836785,-2.065530247,-1.728098477,-1.776292814,-3.596076714,-3.8805141,0.894120941,-13.11,-0.79,-3.00,-3.11,-3.30,-2.40,-3.10,-0.72
101.80,-9.53,1.21,0.15,-0.22,0.14,0.81,0.47,1.83,-2.032836448,-1.567750766,1.79328415,-3.748821452,-3.271346624,-3.486734866,0.903278915,-2.519806206,-3.464731333,-3.220571593,-3.458624013,-2.214885681,-2.438455498,-2.720294651,-3.584672466,-3.401978397,0.233673095,-14.68,-0.72,-3.28,-3.62,-4.11,-2.77,-3.70,-0.78
102.80,-11.41,-0.23,-1.83,-2.27,-1.88,-1.27,-1.68,0.07,-3.504603283,-2.892242557,-0.083915995,-4.402923648,-4.231066931,-4.209491253,-0.787977394,-3.498490157,-4.466262104,-3.794865997,-4.460297643,-3.118605805,-2.944516092,-3.983282692,-4.251891426,-4.032604044,-1.140086184,-16.42,-1.45,-3.91,-4.25,-4.86,-3.41,-4.36,-1.53
103.80,-13.11,-0.79,-3.00,-3.11,-3.30,-2.40,-3.10,-0.72,-5.560656634,-4.709499046,-2.105500473,-6.246741715,-6.23599277,-6.245923679,-3.085366336,-5.573910609,-6.629256417,-5.812074597,-6.212050568,-5.150992902,-4.608230949,-5.767866032,-6.071740112,-6.000074361,-3.254240267,-18.50,-3.57,-5.61,-5.85,-6.42,-5.01,-5.80,-3.64
104.79,-14.68,-0.72,-3.28,-3.62,-4.11,-2.77,-3.70,-0.78,-7.019030323,-6.056813698,-3.519171944,-7.20391429,-7.484196398,-7.192412472,-4.032880623,-6.645026316,-7.611063695,-6.851032703,-7.221052733,-6.159029909,-5.583563455,-6.815246565,-7.075439981,-7.009914806,-4.411058789,-20.22,-4.67,-6.73,-6.98,-7.52,-6.15,-6.76,-4.84
105.79,-16.42,-1.45,-3.91,-4.25,-4.86,-3.41,-4.36,-1.53,-8.869574986,-7.882441615,-5.342982526,-8.833523501,-9.150647349,-8.88015711,-5.721561472,-8.280479421,-9.25788262,-8.625727592,-8.810346437,-7.988837006,-7.5679405,-8.396297115,-8.763086526,-8.759929575,-6.270048856,-22.18,-6.59,-8.53,-8.74,-9.26,-7.96,-8.11,-6.67
106.79,-18.50,-3.57,-5.61,-5.85,-6.42,-5.01,-5.80,-3.64,-10.6409764,-9.543932395,-7.000899963,-10.53511629,-10.8942004,-10.64910234,-6.996055495,-9.861375449,-10.96179891,-10.46573531,-10.606957,-9.882242266,-9.50071168,-10.07452503,-10.60846101,-10.67392911,-8.207215833,-24.14,-8.58,-10.30,-10.45,-11.02,-9.69,-9.98,-8.56
107.79,-20.22,-4.67,-6.73,-6.98,-7.52,-6.15,-6.76,-4.84,-11.95055324,-10.75842034,-8.359895598,-11.54522073,-11.9632864,-11.57102913,-7.844179216,-10.79988101,-12.14252426,-11.51857066,-11.7565838,-11.08258031,-10.76058155,-11.32871093,-11.76749161,-12.02117109,-9.58878039,-25.85,-10.13,-11.59,-11.80,-12.30,-10.96,-11.11,-10.07
108.79,-22.18,-6.59,-8.53,-8.74,-9.26,-7.96,-8.11,-6.67,-13.21735727,-11.80550871,-9.781548915,-12.73191737,-13.21290326,-12.71172062,-9.123708334,-11.97600725,-13.42737652,-12.81843029,-13.16258423,-12.43063361,-12.01389345,-12.69802103,-12.87353827,-13.35699091,-10.93331309,-27.51,-11.57,-12.84,-13.13,-13.53,-12.38,-12.34,-11.35
109.78,-24.14,-8.58,-10.30,-10.45,-11.02,-9.69,-9.98,-8.56,-14.4006304,-12.9441794,-11.26438782,-13.79798434,-14.042549,-13.35264133,-10.03918492,-12.84373236,-14.27975715,-13.54009212,-14.14996474,-13.39896677,-13.11825119,-13.94542811,-13.61774412,-14.33542872,-12.07944243,-28.96,-12.58,-13.87,-14.27,-14.58,-13.51,-13.39,-12.45
110.78,-25.85,-10.13,-11.59,-11.80,-12.30,-10.96,-11.11,-10.07,-15.76446447,-14.26540819,-12.85605348,-14.94936454,-15.02296494,-14.27313443,-11.45648428,-14.04601575,-15.43221675,-14.45633342,-15.34963978,-14.4610424,-14.40508433,-15.37061021,-14.6275209,-15.34323948,-13.40060673,-30.43,-13.71,-15.01,-15.39,-15.62,-14.74,-14.54,-13.61
111.78,-27.51,-11.57,-12.84,-13.13,-13.53,-12.38,-12.34,-11.35,-17.14718457,-15.69926678,-14.38711907,-16.17306446,-16.1624103,-15.39715227,-12.88501082,-15.39822093,-16.61873825,-15.5436757,-16.48456375,-15.69182708,-15.78103427,-16.7242116,-15.75701725,-16.43902265,-14.77822341,-31.88,-15.06,-16.41,-16.72,-16.91,-16.18,-15.88,-14.74
112.78,-28.96,-12.58,-13.87,-14.27,-14.58,-13.51,-13.39,-12.45,-18.50457989,-17.14228783,-15.86789253,-17.50325377,-17.45182472,-16.60187358,-14.28538876,-16.80455865,-17.84757253,-16.67059334,-17.64354351,-16.98749537,-17.20577927,-18.06628803,-16.92139105,-17.59123298,-16.09066806,-33.32,-16.36,-17.73,-18.07,-18.13,-17.55,-17.14,-15.82
113.78,-30.43,-13.71,-15.01,-15.39,-15.62,-14.74,-14.54,-13.61,-19.81838575,-18.55033633,-17.28854556,-18.85829313,-18.7827007,-17.82284328,-15.70960085,-18.17643624,-19.1313101,-17.81050456,-18.87344603,-18.21160125,-18.55755729,-19.32924215,-18.0349352,-18.62832538,-17.38674932,-34.67,-17.56,-18.92,-19.28,-19.24,-18.84,-18.29,-16.92
114.77,-31.88,-15.06,-16.41,-16.72,-16.91,-16.18,-15.88,-14.74,-21.07851085,-19.9737868,-18.7117209,-20.16275047,-20.10168448,-19.09830224,-17.09881353,-19.53366049,-20.41581477,-19.00935942,-20.15934713,-19.45053461,-19.89414738,-20.6130263,-19.34975543,-19.83182146,-18.8037961,-36.09,-18.95,-20.12,-20.55,-20.39,-20.12,-19.49,-18.09
115.77,-33.32,-16.36,-17.73,-18.07,-18.13,-17.55,-17.14,-15.82,-22.3128662,-21.35027652,-20.10507829,-21.36275718,-21.32613817,-20.31439845,-18.47767893,-20.81293553,-21.65740782,-20.16344654,-21.44073099,-20.69403224,-21.19226771,-21.83879197,-20.5982883,-21.09304096,-20.21870659,-37.47,-20.31,-21.25,-21.81,-21.62,-21.36,-20.61,-19.25
116.77,-34.67,-17.56,-18.92,-19.28,-19.24,-18.84,-18.29,-16.92,-23.44799138,-22.51208013,-21.38145579,-22.55833172,-22.54463311,-21.61249855,-19.78596911,-22.03608924,-22.89528718,-21.37783705,-22.67225831,-22.01801493,-22.44241529,-22.99509541,-21.7922344,-22.39072692,-21.6613991,-38.88,-21.69,-22.37,-23.03,-22.83,-22.57,-21.71,-20.33
117.77,-36.09,-18.95,-20.12,-20.55,-20.39,-20.12,-19.49,-18.09,-24.41750165,-23.60754797,-22.62790988,-23.67730495,-23.74794329,-22.82369707,-21.06271009,-23.07265987,-24.0430766,-22.5107092,-23.79895217,-23.27751507,-23.56587399,-24.03997966,-22.77976819,-23.57356137,-22.94746252,-40.22,-23.00,-23.47,-24.12,-23.91,-23.70,-22.72,-21.39
118.77,-37.47,-20.31,-21.25,-21.81,-21.62,-21.36,-20.61,-19.25,-25.29075907,-24.71503474,-23.84294402,-24.69807669,-24.81263174,-23.84208139,-22.3015432,-23.95941426,-25.03890724,-23.41867265,-24.77726809,-24.34662435,-24.49507876,-25.03675198,-23.5726713,-24.51151461,-24.02427719,-41.46,-24.11,-24.43,-25.08,-24.83,-24.74,-23.64,-22.33
119.76,-38.88,-21.69,-22.37,-23.03,-22.83,-22.57,-21.71,-20.33,-26.08828878,-25.74199242,-25.02000073,-25.5766074,-25.83512448,-24.73713043,-23.61517248,-24.90066695,-25.9005835,-24.22629583,-25.65529905,-25.27740275,-25.45506564,-26.03728464,-24.4195536,-25.34655917,-24.92694938,-42.63,-24.99,-25.39,-25.91,-25.67,-25.73,-24.48,-23.36
120.76,-40.22,-23.00,-23.47,-24.12,-23.91,-23.70,-22.72,-21.39,-26.96444003,-26.66631451,-26.2003884,-26.54220588,-26.87522021,-25.7445003,-24.96344386,-26.05746853,-26.8330061,-25.23630575,-26.65706322,-26.26297138,-26.51371253,-27.02133158,-25.49363293,-26.19761859,-25.8957439,-43.78,-25.87,-26.40,-26.83,-26.61,-26.73,-25.48,-24.55
121.76,-41.46,-24.11,-24.43,-25.08,-24.83,-24.74,-23.64,-22.33,-28.00673822,-27.54674334,-27.36076368,-27.58148052,-27.94648198,-26.88092248,-26.32047897,-27.29548366,-27.89901155,-26.39404219,-27.79975039,-27.26473587,-27.64282077,-28.08325243,-26.69430714,-27.12268831,-26.89119611,-44.92,-26.85,-27.45,-27.81,-27.60,-27.73,-26.61,-25.78
122.76,-42.63,-24.99,-25.39,-25.91,-25.67,-25.73,-24.48,-23.36,-29.20003046,-28.47013625,-28.60299477,-28.79588536,-29.15288521,-28.18139775,-27.68873113,-28.66314522,-29.14725788,-27.76116682,-29.08202332,-28.47273457,-28.91387586,-29.28285865,-28.08015944,-28.32838814,-28.11441854,-46.12,-28.05,-28.63,-28.98,-28.79,-28.92,-27.90,-27.11
123.76,-43.78,-25.87,-26.40,-26.83,-26.61,-26.73,-25.48,-24.55,-30.34991748,-29.4883935,-29.77747251,-29.9497731,-30.38341464,-29.44725283,-28.97706445,-29.91671256,-30.33476913,-29.01328664,-30.31511744,-29.60046292,-30.11516977,-30.46260079,-29.38607606,-29.53875765,-29.28791583,-47.25,-29.23,-29.75,-30.09,-29.88,-30.07,-29.12,-28.35
124.75,-44.92,-26.85,-27.45,-27.81,-27.60,-27.73,-26.61,-25.78,-31.52104828,-30.64077455,-31.02525196,-31.19559198,-31.62551664,-30.72999642,-30.25298681,-31.17837891,-31.54652784,-30.3241272,-31.55581132,-30.79207092,-31.37937198,-31.70839379,-30.74746329,-30.79629641,-30.55436232,-48.44,-30.50,-30.92,-31.30,-31.06,-31.28,-30.34,-29.61
125.75,-46.12,-28.05,-28.63,-28.98,-28.79,-28.92,-27.90,-27.11,-32.66151443,-31.86086506,-32.19437891,-32.43671628,-32.83312586,-31.97989271,-31.48160181,-32.37495048,-32.69968825,-31.57426485,-32.7149187,-31.96242904,-32.65743441,-32.9100813,-32.01411326,-32.02301509,-31.78798577,-49.57,-31.73,-32.07,-32.45,-32.20,-32.48,-31.55,-30.86
126.75,-47.25,-29.23,-29.75,-30.09,-29.88,-30.07,-29.12,-28.35,-33.8223527,-33.06761704,-33.33648605,-33.66999765,-34.04733372,-33.20069613,-32.70424031,-33.55340344,-33.84628024,-32.82975196,-33.85698909,-33.16981011,-33.91767401,-34.04203229,-33.26262106,-33.24137543,-32.9971289,-50.73,-32.97,-33.23,-33.57,-33.35,-33.68,-32.78,-32.12
127.75,-48.44,-30.50,-30.92,-31.30,-31.06,-31.28,-30.34,-29.61,-34.90616063,-34.19363061,-34.38692237,-34.82438166,-35.14263789,-34.32063501,-33.78719602,-34.64132792,-34.91288775,-34.00185878,-34.9154347,-34.3728642,-35.07558238,-35.14970305,-34.4100079,-34.41289941,-34.16753854,-51.91,-34.19,-34.37,-34.66,-34.42,-34.79,-33.96,-33.32
128.75,-49.57,-31.73,-32.07,-32.45,-32.20,-32.48,-31.55,-30.86,-35.86981598,-35.2158777,-35.30719757,-35.80623311,-36.06094292,-35.26924447,-34.75401346,-35.58056137,-35.82095611,-35.04341077,-35.8184371,-35.40963661,-36.13617973,-36.16700863,-35.4628434,-35.48660369,-35.27995644,-53.05,-35.31,-35.40,-35.65,-35.37,-35.74,-35.05,-34.41
129.74,-50.73,-32.97,-33.23,-33.57,-33.35,-33.68,-32.78,-32.12,-36.75170145,-36.1503157,-36.20665209,-36.72647864,-36.99567809,-36.22203136,-35.75808875,-36.55734524,-36.76967101,-36.09605189,-36.77993079,-36.42665177,-37.13042469,-37.08498629,-36.45022364,-36.48243585,-36.32102663,-54.13,-36.29,-36.32,-36.54,-36.28,-36.59,-36.07,-35.43
130.74,-51.91,-34.19,-34.37,-34.66,-34.42,-34.79,-33.96,-33.32,-37.65934933,-37.08082628,-37.06309427,-37.68904857,-37.97783576,-37.22116192,-36.77792502,-37.5647192,-37.74095045,-37.13213679,-37.7791187,-37.40413935,-38.11152515,-37.95841425,-37.41365311,-37.5051789,-37.35062219,-55.20,-37.24,-37.20,-37.28,-37.14,-37.45,-37.06,-36.46
131.74,-53.05,-35.31,-35.40,-35.65,-35.37,-35.74,-35.05,-34.41,-38.56660737,-37.99504326,-37.91858614,-38.63237464,-38.97204353,-38.21017891,-37.76897191,-38.54042464,-38.68883013,-38.12720202,-38.72191522,-38.37876649,-39.04252338,-38.82320358,-38.40079488,-38.47821139,-38.28424952,-56.26,-38.14,-38.13,-38.14,-38.06,-38.37,-38.05,-37.47
132.74,-54.13,-36.29,-36.32,-36.54,-36.28,-36.59,-36.07,-35.43,-39.50647681,-38.93548621,-38.86389847,-39.57401952,-39.96531468,-39.20340986,-38.76188101,-39.505665,-39.63558158,-39.13565389,-39.6604609,-39.36715069,-40.04203176,-39.71405024,-39.42128228,-39.50974417,-39.25109706,-57.31,-39.13,-39.13,-39.19,-38.99,-39.29,-39.05,-38.53
133.74,-55.20,-37.24,-37.20,-37.28,-37.14,-37.45,-37.06,-36.46,-40.47000656,-39.90566647,-39.8621669,-40.55557168,-40.99303395,-40.22816755,-39.79757426,-40.49418895,-40.56866278,-40.1578274,-40.64003443,-40.36049698,-41.06947118,-40.69129812,-40.45093951,-40.52499101,-40.19555034,-58.32,-40.16,-40.14,-40.23,-40.00,-40.31,-40.09,-39.58
134.73,-56.26,-38.14,-38.13,-38.14,-38.06,-38.37,-38.05,-37.47,-41.45319756,-40.93914931,-40.88812899,-41.59922294,-42.03814453,-41.22993789,-40.84509585,-41.48909742,-41.52426079,-41.20224557,-41.65569033,-41.39421664,-42.17426919,-41.67970729,-41.51772326,-41.56740791,-41.22676098,-59.34,-41.26,-41.18,-41.29,-41.03,-41.37,-41.13,-40.65
135.73,-57.31,-39.13,-39.13,-39.19,-38.99,-39.29,-39.05,-38.53,-42.40789305,-41.92043856,-41.85942371,-42.60379314,-43.06709214,-42.22354877,-41.88037231,-42.51526047,-42.46518114,-42.24635267,-42.68126705,-42.43281514,-43.22811392,-42.66449932,-42.5448317,-42.62227233,-42.24936893,-60.35,-42.31,-42.15,-42.31,-42.04,-42.40,-42.16,-41.69
136.73,-58.32,-40.16,-40.14,-40.23,-40.00,-40.31,-40.09,-39.58,-43.31766633,-42.87609623,-42.81662118,-43.57590426,-44.06624157,-43.1987981,-42.86684848,-43.49744592,-43.36948563,-43.25660699,-43.65137025,-43.42851439,-44.19517166,-43.63767073,-43.51051904,-43.63887578,-43.19690526,-61.35,-43.35,-43.05,-43.24,-43.01,-43.41,-43.15,-42.69
